epoch,EpisodesSoFar,EpLenMean,avg_reward,num_opts_used
140,1433,200.0,323.10668774606216,2.0
141,1443,200.0,348.7588148928856,2.0
142,1454,200.0,344.6201780847467,2.0
143,1464,200.0,324.7931215944408,2.0
144,1474,200.0,315.8490304397618,2.0
145,1484,200.0,340.89269830257166,2.0
146,1495,200.0,351.9862581769497,2.0
147,1505,200.0,346.9427344137166,2.0
148,1515,200.0,346.1016905935776,2.0
149,1525,200.0,341.98182032515325,2.0
150,1536,200.0,324.4754213862628,2.0
151,1546,200.0,-360.037094776589,2.0
152,1556,200.0,-354.47363421698697,2.0
153,1566,200.0,-357.2214442431613,2.0
154,1576,200.0,-324.007095666953,2.0
155,1587,200.0,-345.7755093902227,2.0
156,1597,200.0,-360.4110105814167,2.0
157,1607,200.0,-341.3640358095809,2.0
158,1617,200.0,-312.83136689172204,2.0
159,1628,200.0,-350.9238168758243,2.0
160,1638,200.0,-316.80708813594435,2.0
161,1648,200.0,-322.35128737049865,2.0
162,1658,200.0,-336.0548917138404,2.0
163,1669,200.0,-315.848677266883,2.0
164,1679,200.0,-317.6719489214298,2.0
165,1689,200.0,-327.00613986158055,2.0
166,1699,200.0,-301.42421473603156,2.0
167,1710,200.0,-315.02940446461224,2.0
168,1720,200.0,-310.66182384266745,2.0
169,1730,200.0,-279.45253763719563,2.0
170,1740,200.0,-295.59386113936057,2.0
171,1751,200.0,-286.65334096510963,2.0
172,1761,200.0,-262.6216237796998,2.0
173,1771,200.0,-290.8728313222767,2.0
174,1781,200.0,-271.0052255554443,2.0
175,1792,200.0,-278.1758586011333,2.0
176,1802,200.0,-261.3840920272793,2.0
177,1812,200.0,-251.51561273017023,2.0
178,1822,200.0,-223.51314173508553,2.0
179,1832,200.0,-207.3614314893278,2.0
180,1843,200.0,-262.7728357648734,2.0
181,1853,200.0,-219.07356948966884,2.0
182,1863,200.0,-210.6431960811364,2.0
183,1873,200.0,-224.65351173881768,2.0
184,1884,200.0,-176.09071841331215,2.0
185,1894,200.0,-173.96620361714946,2.0
186,1904,200.0,-215.85281974990352,2.0
187,1914,200.0,-193.03690151898667,2.0
188,1925,200.0,-201.16290756609553,2.0
189,1935,200.0,-154.01692457238343,2.0
190,1945,200.0,-173.45417095857616,2.0
191,1955,200.0,-187.07738353613135,2.0
192,1966,200.0,-167.8671270229375,2.0
193,1976,200.0,-151.12697505777626,2.0
194,1986,200.0,-130.52425951443178,2.0
195,1996,200.0,-139.17300168673523,2.0
196,2007,200.0,-114.73557699201142,2.0
197,2017,200.0,-127.39296783261204,2.0
198,2027,200.0,-128.07020989647418,2.0
199,2037,200.0,-105.78189217315665,2.0
200,2048,200.0,-120.21960344794948,2.0
201,2058,200.0,-127.91040193308595,2.0
202,2068,200.0,-96.93556434941407,2.0
203,2078,200.0,-97.48539726056096,2.0
204,2088,200.0,-94.83076368566002,2.0
205,2099,200.0,-99.81338278661612,2.0
206,2109,200.0,-89.23472336960296,2.0
207,2119,200.0,-74.24049823380166,2.0
208,2129,200.0,-49.828189685974216,2.0
209,2140,200.0,-48.389566543039834,2.0
210,2150,200.0,16.101869526786608,2.0
211,2160,200.0,-3.4281990404676854,2.0
212,2170,200.0,15.873425544661291,2.0
213,2181,200.0,-20.143514057184326,2.0
214,2191,200.0,-28.565846391885174,2.0
215,2201,200.0,59.47171876490715,2.0
216,2211,200.0,-14.443963501592648,2.0
217,2222,200.0,-1.4729229901238199,2.0
218,2232,200.0,39.27208665941636,2.0
219,2242,200.0,75.37265649247107,2.0
220,2252,200.0,45.28356808374842,2.0
221,2263,200.0,28.88941299004706,2.0
222,2273,200.0,54.27699628115071,2.0
223,2283,200.0,65.1692109986016,2.0
224,2293,200.0,75.96039621761021,2.0
225,2304,200.0,140.4157336317085,2.0
226,2314,200.0,174.31399966557777,2.0
227,2324,200.0,169.41501867622068,2.0
228,2334,200.0,136.1034616934302,2.0
229,2344,200.0,137.90574161391868,2.0
230,2355,200.0,156.05572798079527,2.0
231,2365,200.0,125.86509207711347,2.0
232,2375,200.0,110.76869136751353,2.0
233,2385,200.0,175.1325424673136,2.0
234,2396,200.0,207.95944654089377,2.0
235,2406,200.0,163.109652232268,2.0
236,2416,200.0,204.93809460774082,2.0
237,2426,200.0,179.36852297011572,2.0
238,2437,200.0,228.8792986260803,2.0
239,2447,200.0,229.52225017115308,2.0
240,2457,200.0,260.1418360663112,2.0
241,2467,200.0,257.32278182719404,2.0
242,2478,200.0,228.35265855572234,2.0
243,2488,200.0,242.50497082179996,2.0
244,2498,200.0,264.36532897572755,2.0
245,2508,200.0,259.01383503488717,2.0
246,2519,200.0,260.23083536851493,2.0
247,2529,200.0,255.84840908983332,2.0
248,2539,200.0,248.02137447991754,2.0
249,2549,200.0,283.5557632377611,2.0
250,2560,200.0,316.5315653347218,2.0
251,2570,200.0,299.04508802827854,2.0
252,2580,200.0,294.3568981071211,2.0
253,2590,200.0,295.50041063474714,2.0
254,2600,200.0,323.1712270637671,2.0
255,2611,200.0,324.6643698436902,2.0
256,2621,200.0,326.4051715402664,2.0
257,2631,200.0,334.26261973474976,2.0
258,2641,200.0,346.5802068190357,2.0
259,2652,200.0,326.45377086382916,2.0
260,2662,200.0,325.1064261799685,2.0
261,2672,200.0,370.8670348518302,2.0
262,2682,200.0,351.2586954202475,2.0
263,2693,200.0,374.12740257109215,2.0
264,2703,200.0,369.6922554075339,2.0
265,2713,200.0,409.09667037277006,2.0
266,2723,200.0,426.9274896969694,2.0
267,2734,200.0,435.39322303794154,2.0
268,2744,200.0,419.9622224221615,2.0
269,2754,200.0,431.76194252032946,2.0
270,2764,200.0,458.5203878469503,2.0
271,2775,200.0,434.8098998511335,2.0
272,2785,200.0,487.0357864906708,2.0
273,2795,200.0,489.7916764838159,2.0
274,2805,200.0,511.7127322372063,2.0
275,2816,200.0,518.3300223169731,2.0
276,2826,200.0,489.9259956809801,2.0
277,2836,200.0,475.24514656688996,2.0
278,2846,200.0,498.3430338040471,2.0
279,2856,200.0,527.283540561618,2.0
280,2867,200.0,515.5076564350445,2.0
281,2877,200.0,514.9327224250794,2.0
282,2887,200.0,524.3970805862114,2.0
283,2897,200.0,551.9698553792148,2.0
284,2908,200.0,522.4012211883283,2.0
285,2918,200.0,513.7933775348874,2.0
286,2928,200.0,507.61715233765324,2.0
287,2938,200.0,504.29830380430457,2.0
288,2949,200.0,435.09347043179133,2.0
289,2959,200.0,459.72115721261343,2.0
290,2969,200.0,411.8953569283667,2.0
291,2979,200.0,368.3478859919129,2.0
292,2990,200.0,398.6700686872903,2.0
293,3000,200.0,368.91166086233795,2.0
294,3010,200.0,318.3675776696804,2.0
295,3020,200.0,312.1084699379168,2.0
296,3031,200.0,300.47224042685093,2.0
297,3041,200.0,317.3036171935191,2.0
298,3051,200.0,303.0956082812812,2.0
299,3061,200.0,364.6422273193087,2.0
300,3072,200.0,405.15605635479653,2.0
301,3082,200.0,380.9847666197555,2.0
302,3092,200.0,411.2138402366804,2.0
303,3102,200.0,393.37188457889795,2.0
304,3112,200.0,381.1213635165707,2.0
305,3123,200.0,443.30288260673626,2.0
306,3133,200.0,424.0067192882152,2.0
307,3143,200.0,445.3980450669766,2.0
308,3153,200.0,437.9053273558702,2.0
309,3164,200.0,423.3077960558482,2.0
310,3174,200.0,488.80830417710575,2.0
311,3184,200.0,441.33909373457783,2.0
312,3194,200.0,497.03886144028655,2.0
313,3205,200.0,539.4244331286648,2.0
314,3215,200.0,456.10945535644623,2.0
315,3225,200.0,507.8720355990853,2.0
316,3235,200.0,511.68053610943014,2.0
317,3246,200.0,575.3852744320271,2.0
318,3256,200.0,546.0492087021768,2.0
319,3266,200.0,608.3166108887183,2.0
320,3276,200.0,590.1450374215972,2.0
321,3287,200.0,566.9340024211148,2.0
322,3297,200.0,624.5312109891289,2.0
323,3307,200.0,623.7735194438877,2.0
324,3317,200.0,652.3167032533174,2.0
325,3328,200.0,575.4875270342053,2.0
326,3338,200.0,576.8933626590289,2.0
327,3348,200.0,571.1680585421088,2.0
328,3358,200.0,587.7479530676012,2.0
329,3368,200.0,594.5692776046953,2.0
330,3379,200.0,620.785000540363,2.0
331,3389,200.0,634.8257482226678,2.0
332,3399,200.0,602.8416110749877,2.0
333,3409,200.0,596.447929754154,2.0
334,3420,200.0,598.0939448791139,2.0
335,3430,200.0,570.234474172055,2.0
336,3440,200.0,613.4068785252979,2.0
337,3450,200.0,535.208157504847,2.0
338,3461,200.0,547.0194704518557,2.0
339,3471,200.0,594.2458936101148,2.0
340,3481,200.0,595.1555274047874,2.0
341,3491,200.0,580.7636848932842,2.0
342,3502,200.0,616.9186774250724,2.0
343,3512,200.0,619.9248929360729,2.0
344,3522,200.0,639.4006950504186,2.0
345,3532,200.0,632.5058699476576,2.0
346,3543,200.0,635.6757856284773,2.0
347,3553,200.0,605.2639969009967,2.0
348,3563,200.0,645.1934734377326,2.0
349,3573,200.0,635.8408441524859,2.0
350,3584,200.0,660.8392659713472,2.0
351,3594,200.0,648.2907970570872,2.0
352,3604,200.0,624.4923517146474,2.0
353,3614,200.0,642.453438006318,2.0
354,3624,200.0,669.0840443809909,2.0
355,3635,200.0,651.9457409569598,2.0
356,3645,200.0,647.4334637330169,2.0
357,3655,200.0,651.9912939131264,2.0
358,3665,200.0,675.3753634617049,2.0
359,3676,200.0,660.8312436154032,2.0
360,3686,200.0,648.405222742955,2.0
361,3696,200.0,615.1094997499365,2.0
362,3706,200.0,663.1663521122321,2.0
363,3717,200.0,665.6991528023796,2.0
364,3727,200.0,665.9794139265616,2.0
365,3737,200.0,656.9083738533388,2.0
366,3747,200.0,671.4573700501238,2.0
367,3758,200.0,672.463289894188,2.0
368,3768,200.0,668.8517040127706,2.0
369,3778,200.0,690.4904163030062,2.0
370,3788,200.0,666.38195993986,2.0
371,3799,200.0,710.1298607436045,2.0
372,3809,200.0,693.4307338831698,2.0
373,3819,200.0,709.0033180556894,2.0
374,3829,200.0,698.1335953330241,2.0
375,3840,200.0,698.992925770481,2.0
376,3850,200.0,676.3960170559765,2.0
377,3860,200.0,689.1167226845624,2.0
378,3870,200.0,694.434690218949,2.0
379,3880,200.0,705.8604369479332,2.0
380,3891,200.0,688.9803944434846,2.0
381,3901,200.0,717.1289694555197,2.0
382,3911,200.0,716.8530190343876,2.0
383,3921,200.0,732.7539214251808,2.0
384,3932,200.0,705.6124575925023,2.0
385,3942,200.0,723.0789937579577,2.0
386,3952,200.0,715.6262224654454,2.0
387,3962,200.0,717.5258177109013,2.0
388,3973,200.0,707.9829424737957,2.0
389,3983,200.0,658.3430472715952,2.0
390,3993,200.0,715.8597472423282,2.0
391,4003,200.0,740.4331028564271,2.0
392,4014,200.0,712.9713503582519,2.0
393,4024,200.0,705.2230659975962,2.0
394,4034,200.0,754.250579928543,2.0
395,4044,200.0,760.6235395568423,2.0
396,4055,200.0,749.5345427917873,2.0
397,4065,200.0,744.6277057635542,2.0
398,4075,200.0,734.1656726764546,2.0
399,4085,200.0,752.4856374018077,2.0
400,4096,200.0,766.770899174926,2.0
401,4106,200.0,757.839861783324,2.0
402,4116,200.0,726.005855089893,2.0
403,4126,200.0,740.3098610430925,2.0
404,4136,200.0,793.4353058029785,2.0
405,4147,200.0,743.0307933533652,2.0
406,4157,200.0,771.9109263748417,2.0
407,4167,200.0,768.5787813939958,2.0
408,4177,200.0,722.630010467195,2.0
409,4188,200.0,732.3455519990861,2.0
410,4198,200.0,757.2962384814115,2.0
411,4208,200.0,773.4248166732394,2.0
412,4218,200.0,791.0913182809124,2.0
413,4229,200.0,780.2642819051719,2.0
414,4239,200.0,805.4586815980706,2.0
415,4249,200.0,763.373644874109,2.0
416,4259,200.0,767.5501395173727,2.0
417,4270,200.0,779.5919104029551,2.0
418,4280,200.0,797.2496542633792,2.0
419,4290,200.0,786.221752858216,2.0
420,4300,200.0,782.3656478108852,2.0
421,4311,200.0,784.7901134947139,2.0
422,4321,200.0,772.6681782486927,2.0
423,4331,200.0,786.7471843140942,2.0
424,4341,200.0,771.0405102159124,2.0
425,4352,200.0,774.740338017716,2.0
426,4362,200.0,797.3840512470072,2.0
427,4372,200.0,770.1580724149128,2.0
428,4382,200.0,802.5744715613392,2.0
429,4392,200.0,811.0127093935923,2.0
430,4403,200.0,823.0841201533485,2.0
431,4413,200.0,789.2896761253487,2.0
432,4423,200.0,787.7486589289722,2.0
433,4433,200.0,825.5952996752524,2.0
434,4444,200.0,826.3787617633164,2.0
435,4454,200.0,800.2444112210015,2.0
436,4464,200.0,826.2873346870867,2.0
437,4474,200.0,824.7224637006005,2.0
438,4485,200.0,812.3792293134289,2.0
439,4495,200.0,861.1786975823067,2.0
440,4505,200.0,810.4367843654926,2.0
441,4515,200.0,831.0370240240388,2.0
442,4526,200.0,809.3035857249495,2.0
443,4536,200.0,797.5406122537387,2.0
444,4546,200.0,799.1173993794142,2.0
445,4556,200.0,817.2173697765606,2.0
446,4567,200.0,811.2593145111884,2.0
447,4577,200.0,781.998084466178,2.0
448,4587,200.0,836.3609866196479,2.0
449,4597,200.0,836.5263129911476,2.0
450,4608,200.0,818.4704204363054,2.0
451,4618,200.0,786.2529248905153,2.0
452,4628,200.0,802.5797593584055,2.0
453,4638,200.0,824.6875381449488,2.0
454,4648,200.0,817.6772584562434,2.0
455,4659,200.0,829.7577445264722,2.0
456,4669,200.0,797.3069208350353,2.0
457,4679,200.0,804.848660058854,2.0
458,4689,200.0,830.6960735852961,2.0
459,4700,200.0,760.534806989038,2.0
460,4710,200.0,770.9569967289348,2.0
461,4720,200.0,841.3998303803519,2.0
462,4730,200.0,854.6856663724924,2.0
463,4741,200.0,810.2244219273346,2.0
464,4751,200.0,833.0442164617237,2.0
465,4761,200.0,844.2950152747919,2.0
466,4771,200.0,850.3094476310978,2.0
467,4782,200.0,850.2885098231111,2.0
468,4792,200.0,857.3475392782615,2.0
469,4802,200.0,860.7795193121786,2.0
470,4812,200.0,882.3008898067695,2.0
471,4823,200.0,809.5508117431467,2.0
472,4833,200.0,825.2434340179709,2.0
473,4843,200.0,857.3805099102608,2.0
474,4853,200.0,854.9441852154672,2.0
475,4864,200.0,859.9393860233591,2.0
476,4874,200.0,866.7068194766068,2.0
477,4884,200.0,891.198008001467,2.0
478,4894,200.0,837.9862627226005,2.0
479,4904,200.0,867.0377823895558,2.0
480,4915,200.0,860.5396450544682,2.0
481,4925,200.0,832.4683629473732,2.0
482,4935,200.0,882.7461014238863,2.0
483,4945,200.0,882.8711603217865,2.0
484,4956,200.0,858.9741103180737,2.0
485,4966,200.0,885.6679378214415,2.0
486,4976,200.0,882.6513752353032,2.0
487,4986,200.0,870.9271226104295,2.0
488,4997,200.0,859.036871982917,2.0
489,5007,200.0,859.7600154537298,2.0
