reward,avg. duration,switch_num,step
0.0,3.1379310344827576,232,499
0.0,3.105485232067508,237,499
0.0,2.972222222222224,252,499
0.0,2.941634241245138,257,499
0.0,2.8689138576779025,267,499
0.0,3.1012658227848093,237,499
0.0,3.0878661087866104,239,499
0.0,3.0578512396694197,242,499
1.0,3.0526315789473677,152,312
0.0,3.0619834710743814,242,499
0.0,2.949218750000001,256,499
0.0,3.0578512396694233,242,499
0.0,2.960629921259845,254,499
0.0,3.2035398230088488,226,499
0.0,2.855018587360594,269,499
1.0,3.0823529411764716,170,354
0.0,2.9266409266409275,259,499
0.0,3.0204918032786887,244,499
0.0,2.926640926640926,259,499
0.0,3.061983471074382,242,499
1.0,3.0217391304347836,92,186
0.0,3.0162601626016263,246,499
0.0,3.0284552845528467,246,499
0.0,2.968379446640316,253,499
0.0,2.9723320158102764,253,499
0.0,2.996000000000001,250,499
0.0,2.911877394636014,261,499
0.0,3.0040160642570264,249,499
0.0,2.9920000000000004,250,499
0.0,2.889312977099236,262,499
0.0,3.0161943319838067,247,499
0.0,3.053497942386831,243,499
0.0,3.053719008264462,242,499
0.0,3.053497942386831,243,499
0.0,2.726643598615917,289,499
0.0,2.926640926640928,259,499
1.0,3.005649717514124,177,355
0.0,2.995983935742972,249,499
0.0,2.9080459770114935,261,499
0.0,3.0450819672131146,244,499
0.0,3.070539419087136,241,499
0.0,3.053497942386832,243,499
0.0,2.9723320158102773,253,499
1.0,3.179310344827586,145,317
0.0,3.123404255319147,235,499
1.0,3.0338983050847443,177,361
1.0,3.2258064516129035,155,345
0.0,3.0080645161290325,248,499
0.0,2.9377431906614793,257,499
0.0,2.9879999999999987,250,499
0.0,2.9645669291338583,254,499
0.0,2.8550185873605947,269,499
0.0,2.9645669291338588,254,499
0.0,2.9192307692307686,260,499
0.0,2.995999999999999,250,499
0.0,2.94921875,256,499
0.0,2.945312500000003,256,499
0.0,2.996000000000002,250,499
0.0,3.0162601626016263,246,499
0.0,3.0326530612244897,245,499
0.0,2.9604743083003937,253,499
0.0,3.0284552845528436,246,499
0.0,2.788530465949823,279,499
0.0,3.0000000000000027,249,499
0.0,2.83455882352941,272,499
0.0,2.9800796812749,251,499
0.0,3.0705394190871362,241,499
0.0,2.934108527131783,258,499
1.0,2.632352941176471,68,111
1.0,3.1022727272727266,176,373
1.0,2.8947368421052633,171,324
1.0,2.8487394957983185,119,222
0.0,2.9118773946360155,261,499
1.0,2.952127659574469,188,367
0.0,3.1111111111111116,234,499
0.0,2.794964028776978,278,499
1.0,3.080645161290323,186,389
1.0,3.0600000000000005,50,104
0.0,2.91923076923077,260,499
0.0,3.0000000000000013,249,499
1.0,3.081896551724137,232,483
0.0,2.9189189189189175,259,499
0.0,2.918918918918922,259,499
0.0,3.096638655462184,238,499
0.0,3.012096774193548,248,499
0.0,2.9566929133858264,254,499
1.0,3.0,36,77
0.0,3.0619834710743787,242,499
0.0,3.0121457489878534,247,499
1.0,2.8651685393258424,178,335
1.0,3.0270270270270276,37,75
1.0,3.0,26,52
1.0,2.9404761904761902,84,166
1.0,3.0333333333333337,30,61
1.0,2.705882352941176,34,59
1.0,3.038834951456311,103,210
1.0,3.333333333333333,21,49
1.0,2.6551724137931028,29,48
1.0,2.8823529411764706,34,64
1.0,2.612903225806452,31,51
1.0,2.741935483870968,31,55
1.0,2.5,30,49
1.0,2.9158415841584158,202,388
1.0,2.59375,32,51
1.0,2.7777777777777777,27,49
1.0,2.7037037037037037,27,48
1.0,2.6333333333333333,30,49
1.0,2.916666666666667,24,48
1.0,3.5454545454545454,22,58
