reward,avg. duration,switch_num,step
0.0,3.032786885245902,244,499
0.0,2.9341085271317846,258,499
0.0,3.0966386554621854,238,499
0.0,2.855018587360592,269,499
0.0,3.079166666666667,240,499
0.0,2.9568627450980394,255,499
0.0,3.0450819672131155,244,499
0.0,3.0203252032520322,246,499
0.0,3.1106382978723404,235,499
0.0,3.2785388127853867,219,499
0.0,3.111111111111113,234,499
0.0,2.9118773946360172,261,499
0.0,3.1416309012875536,233,499
0.0,2.984063745019921,251,499
0.0,3.0966386554621845,238,499
0.0,3.0000000000000018,249,499
0.0,3.0000000000000013,249,499
0.0,2.9723320158102777,253,499
0.0,2.980158730158731,252,499
0.0,2.937254901960785,255,499
0.0,3.10548523206751,237,499
1.0,2.9891891891891875,185,369
0.0,2.9761904761904767,252,499
0.0,2.9416342412451373,257,499
1.0,3.01219512195122,246,498
0.0,3.0202429149797583,247,499
1.0,2.9365079365079354,126,244
0.0,3.1695652173913036,230,499
0.0,2.85820895522388,268,499
0.0,3.1842105263157894,228,499
0.0,3.0749999999999984,240,499
0.0,3.0411522633744847,243,499
0.0,3.096638655462186,238,499
0.0,2.9416342412451346,257,499
0.0,2.972332015810278,253,499
0.0,3.008064516129032,248,499
0.0,3.045081967213115,244,499
0.0,2.8582089552238803,268,499
1.0,3.0364583333333335,192,391
0.0,3.028455284552847,246,499
1.0,2.9855072463768124,138,277
0.0,3.2376681614349776,223,499
0.0,2.996,250,499
0.0,3.0368852459016393,244,499
0.0,2.9042145593869733,261,499
0.0,3.045081967213114,244,499
0.0,2.9723320158102777,253,499
1.0,2.999999999999999,212,425
0.0,2.7913669064748214,278,499
0.0,3.1416309012875545,233,499
1.0,2.897435897435897,117,223
1.0,2.8729281767955794,181,339
1.0,3.0379746835443053,237,483
0.0,2.893129770992366,262,499
0.0,3.1416309012875536,233,499
1.0,3.162962962962962,135,293
0.0,2.9840637450199217,251,499
0.0,2.833948339483395,271,499
0.0,3.036885245901639,244,499
0.0,2.9118773946360146,261,499
0.0,3.0040160642570277,249,499
0.0,3.08786610878661,239,499
0.0,2.9118773946360155,261,499
0.0,2.980158730158728,252,499
0.0,2.824175824175824,273,499
1.0,2.810810810810811,74,134
0.0,2.8969465648854973,262,499
0.0,2.987804878048782,246,499
0.0,2.8079710144927548,276,499
1.0,3.0,28,57
0.0,2.759717314487631,283,499
1.0,2.820105820105821,189,344
0.0,2.8759398496240602,266,499
0.0,2.922779922779923,259,499
0.0,2.7821428571428566,280,499
0.0,2.750877192982457,285,499
0.0,2.853932584269663,267,499
1.0,2.818181818181819,44,81
0.0,2.7597173144876317,283,499
1.0,2.8437499999999996,32,60
0.0,2.649006622516556,302,499
1.0,3.1956521739130435,46,101
1.0,3.2608695652173907,69,157
1.0,2.6999999999999997,30,52
0.0,3.012096774193547,248,499
1.0,2.9797979797979792,99,201
1.0,2.787878787878787,132,236
0.0,2.801444043321301,277,499
0.0,2.7256944444444455,288,499
1.0,3.036036036036037,111,227
0.0,2.919230769230769,260,499
0.0,2.7949640287769753,278,499
1.0,3.0117647058823525,85,171
0.0,2.680134680134681,297,499
1.0,2.825,80,146
1.0,2.8727272727272735,55,103
0.0,2.821167883211678,274,499
0.0,2.6847457627118647,295,499
0.0,2.699658703071673,293,499
1.0,2.896551724137931,29,55
0.0,2.9800796812749017,251,499
0.0,2.8513011152416348,269,499
1.0,2.8250000000000006,120,219
0.0,2.904580152671755,262,499
0.0,2.7659574468085104,282,499
0.0,3.0753138075313795,239,499
1.0,3.2857142857142856,56,129
0.0,2.8345588235294117,272,499
0.0,3.0040160642570264,249,499
1.0,3.0263157894736845,38,77
1.0,3.227272727272727,22,51
1.0,2.8450704225352106,142,262
1.0,3.0693069306930703,101,209
0.0,2.8345588235294104,272,499
1.0,2.7356321839080455,87,151
1.0,2.806818181818181,88,159
1.0,2.807692307692308,104,189
0.0,2.7885304659498207,279,499
1.0,2.963963963963964,111,219
1.0,2.8400000000000003,25,51
1.0,2.745454545454545,55,96
0.0,2.5709779179810734,317,499
1.0,2.91304347826087,46,89
0.0,2.544891640866873,323,499
1.0,2.8064516129032264,31,56
1.0,2.9520958083832336,167,329
1.0,2.851351351351352,74,137
1.0,2.981132075471699,53,106
1.0,3.0273972602739727,73,148
0.0,2.557993730407524,319,499
0.0,2.5759493670886084,316,499
1.0,2.9374999999999996,96,186
1.0,2.703703703703704,27,47
1.0,2.432432432432433,37,53
1.0,2.7924528301886795,106,191
1.0,3.020408163265307,49,100
0.0,2.6511627906976756,301,499
0.0,2.5841269841269825,315,499
0.0,2.4851190476190497,336,499
1.0,2.7733333333333334,75,133
1.0,2.839285714285715,56,103
1.0,2.5692307692307694,65,102
0.0,2.507552870090636,331,499
1.0,3.0500000000000003,60,124
1.0,2.5789473684210518,57,91
0.0,2.489552238805969,335,499
1.0,2.8554216867469884,83,154
1.0,2.619565217391304,92,149
1.0,2.7600000000000007,25,47
1.0,2.920454545454546,88,169
1.0,2.9200000000000004,25,48
0.0,2.47197640117994,339,499
1.0,3.137254901960784,51,109
1.0,3.060606060606061,33,68
1.0,2.5277777777777777,36,55
1.0,2.5681818181818175,44,69
0.0,2.5401234567901216,324,499
1.0,3.0416666666666665,24,50
1.0,2.7586206896551726,29,51
1.0,2.8666666666666667,30,56
0.0,2.4940119760479043,334,499
0.0,2.4647058823529435,340,499
1.0,2.777777777777778,63,112
0.0,2.6915254237288155,295,499
1.0,2.6962025316455693,79,134
1.0,2.853658536585365,123,228
1.0,2.615384615384615,52,85
0.0,2.4380403458213284,347,499
1.0,2.7692307692307696,117,208
1.0,2.842105263157895,114,211
0.0,2.3938547486033497,358,499
1.0,2.8226950354609937,141,257
0.0,2.8689138576779025,267,499
0.0,2.6402640264026394,303,499
0.0,2.883018867924526,265,499
0.0,2.848148148148147,270,499
0.0,2.530674846625767,326,499
1.0,2.7499999999999996,52,91
1.0,2.5357142857142856,56,86
1.0,2.5581395348837206,43,68
1.0,2.970760233918127,171,337
1.0,2.940711462450594,253,492
0.0,2.855018587360594,269,499
1.0,2.71212121212121,132,226
1.0,3.042857142857143,70,143
0.0,2.6972789115646263,294,499
0.0,2.5841269841269847,315,499
1.0,2.84,25,50
1.0,2.7407407407407405,27,47
1.0,2.7999999999999994,30,54
0.0,2.4548104956268197,343,499
1.0,2.8854166666666656,96,181
0.0,2.5306748466257676,326,499
1.0,2.545454545454545,33,51
1.0,2.6933333333333325,75,127
1.0,2.7599999999999993,50,88
1.0,2.6129032258064515,31,50
0.0,2.5213414634146325,328,499
1.0,2.542857142857143,35,54
1.0,2.8109756097560976,164,297
1.0,2.625,40,65
0.0,2.375690607734805,362,499
1.0,2.8888888888888884,27,51
0.0,2.4016853932584254,356,499
1.0,3.111111111111111,72,152
1.0,3.125,24,52
1.0,2.807453416149069,161,292
1.0,2.9433962264150946,53,103
1.0,3.0526315789473695,95,195
1.0,2.9130434782608696,46,88
1.0,2.678571428571428,28,47
