reward,avg. duration,switch_num,step
0.0,2.976190476190476,252,499
0.0,3.049382716049384,243,499
0.0,3.070539419087135,241,499
0.0,2.9076923076923062,260,499
0.0,2.9192307692307704,260,499
0.0,2.960629921259844,254,499
0.0,3.0327868852459035,244,499
0.0,2.8721804511278184,266,499
0.0,2.980158730158729,252,499
0.0,2.8651685393258415,267,499
0.0,2.9341085271317806,258,499
0.0,3.1012658227848093,237,499
0.0,3.132478632478633,234,499
0.0,2.9644268774703555,253,499
1.0,3.0361445783132517,166,338
0.0,2.868913857677902,267,499
0.0,3.198237885462556,227,499
0.0,2.9414062500000018,256,499
0.0,2.8792452830188675,265,499
0.0,2.890151515151515,264,499
0.0,3.0326530612244906,245,499
0.0,3.1191489361702103,235,499
0.0,3.036734693877551,245,499
0.0,2.941634241245135,257,499
0.0,2.911877394636016,261,499
1.0,2.9551282051282053,156,306
0.0,3.0452674897119345,243,499
1.0,3.0054644808743145,183,367
1.0,3.0119047619047623,84,171
0.0,3.0878661087866104,239,499
1.0,3.0483870967741935,124,256
0.0,2.996000000000001,250,499
1.0,3.1874999999999996,128,280
1.0,2.964125560538118,223,440
1.0,2.7142857142857144,84,146
1.0,3.171122994652406,187,407
1.0,2.9550561797752812,89,175
0.0,2.98015873015873,252,499
0.0,2.9529411764705897,255,499
1.0,3.1969696969696972,66,145
1.0,3.027777777777777,72,147
0.0,3.0,249,499
0.0,3.0450819672131164,244,499
1.0,2.6781609195402303,87,146
1.0,2.8333333333333313,174,319
1.0,2.916666666666667,96,188
1.0,2.884615384615385,52,98
1.0,2.6666666666666665,30,51
1.0,2.741935483870968,31,54
1.0,2.866666666666666,30,56
1.0,3.0909090909090913,44,93
1.0,2.8220338983050848,118,215
1.0,2.911764705882353,136,260
1.0,3.06060606060606,33,69
1.0,2.895833333333334,48,93
1.0,2.857142857142857,28,52
1.0,2.6896551724137936,29,50
1.0,3.0869565217391304,23,49
1.0,3.124999999999999,24,51
1.0,3.0,25,51
1.0,3.0800000000000005,25,52
1.0,3.3636363636363638,22,53
1.0,3.1363636363636367,22,50
1.0,3.1111111111111103,27,57
1.0,3.04,25,51
1.0,2.600000000000001,30,52
1.0,3.0714285714285716,28,58
1.0,3.28,25,57
1.0,2.5454545454545454,33,51
1.0,2.740740740740741,27,49
1.0,3.789473684210526,19,53
1.0,2.7037037037037037,27,46
1.0,2.6000000000000005,35,60
1.0,3.3478260869565215,23,55
1.0,2.687500000000001,32,57
1.0,2.8000000000000003,25,45
1.0,3.0000000000000004,21,44
1.0,2.4117647058823524,34,48
1.0,2.642857142857143,28,46
1.0,2.7037037037037033,27,46
1.0,3.555555555555556,18,46
1.0,2.7307692307692304,26,46
1.0,3.0,24,48
1.0,3.08695652173913,23,48
1.0,2.9230769230769234,26,53
1.0,3.0416666666666665,24,50
1.0,2.592592592592593,27,45
1.0,2.7200000000000006,25,43
1.0,2.959999999999999,25,49
1.0,2.8400000000000007,25,49
1.0,3.1818181818181817,22,48
1.0,3.5555555555555562,18,46
1.0,2.7407407407407414,27,47
1.0,2.741935483870968,31,54
1.0,3.1249999999999996,24,51
1.0,3.0,29,59
1.0,2.6538461538461546,26,45
1.0,2.8000000000000003,25,45
1.0,2.807692307692308,26,48
1.0,2.4,35,51
1.0,3.2,20,48
1.0,3.086956521739131,23,48
1.0,2.7037037037037033,27,47
1.0,2.8846153846153846,26,50
1.0,3.2307692307692304,26,59
1.0,2.916666666666667,24,46
1.0,2.8235294117647056,34,62
1.0,2.956521739130435,23,45
1.0,2.774193548387096,31,56
1.0,3.0,27,56
1.0,2.5,34,54
1.0,2.8076923076923075,26,48
1.0,3.2692307692307696,26,59
1.0,3.36,25,60
1.0,2.7,30,52
1.0,3.0,24,48
1.0,2.9545454545454546,22,50
1.0,2.8,30,54
1.0,2.8518518518518525,27,58
1.0,2.8636363636363633,22,43
1.0,2.5714285714285716,35,57
1.0,2.666666666666667,33,55
1.0,2.8846153846153855,26,49
1.0,2.8076923076923084,26,47
1.0,2.59375,32,51
1.0,2.3939393939393945,33,46
1.0,2.88,25,51
1.0,2.869565217391305,23,49
1.0,2.5666666666666673,30,47
1.0,2.2926829268292686,41,53
1.0,3.076923076923077,26,55
1.0,2.8888888888888893,27,52
1.0,2.821428571428572,28,54
1.0,2.875,24,46
1.0,2.8800000000000003,25,48
1.0,2.923076923076923,26,51
1.0,2.9166666666666665,24,50
1.0,2.928571428571429,28,54
1.0,2.7857142857142856,28,54
1.0,3.2727272727272725,22,50
1.0,2.7931034482758617,29,52
1.0,3.1599999999999993,25,54
1.0,3.0,25,50
1.0,2.606060606060606,33,53
1.0,3.038461538461538,26,55
1.0,3.5,20,51
1.0,2.714285714285715,28,48
1.0,3.08,25,53
1.0,2.6451612903225814,31,51
1.0,2.655172413793103,29,48
1.0,2.7499999999999996,32,57
1.0,3.1304347826086953,23,50
1.0,2.766666666666667,30,53
1.0,3.4000000000000004,20,52
1.0,2.9200000000000004,25,49
1.0,2.666666666666666,30,52
1.0,2.827586206896552,29,54
1.0,3.1363636363636367,22,47
1.0,2.5882352941176467,34,54
1.0,2.696969696969697,33,56
1.0,2.740740740740741,27,49
1.0,2.869565217391304,23,43
1.0,3.0952380952380953,21,44
1.0,3.142857142857143,21,45
1.0,2.5454545454545454,33,52
1.0,2.821428571428572,28,51
1.0,2.576923076923077,26,48
1.0,2.576923076923077,26,46
1.0,3.2727272727272725,22,50
1.0,3.043478260869566,23,48
1.0,2.65625,32,53
1.0,3.0400000000000005,25,52
1.0,3.1499999999999995,20,46
1.0,2.7499999999999996,32,56
1.0,2.4242424242424248,33,47
1.0,3.473684210526316,19,51
1.0,3.15,20,48
1.0,3.2105263157894726,19,43
1.0,2.61764705882353,34,56
1.0,3.208333333333333,24,56
1.0,3.0000000000000004,25,52
1.0,2.814814814814815,27,49
1.0,2.9285714285714284,28,54
1.0,3.6190476190476195,21,55
1.0,3.272727272727273,22,50
1.0,3.0000000000000004,23,47
1.0,2.4838709677419355,31,48
1.0,2.470588235294118,34,55
1.0,3.125,24,51
1.0,2.8400000000000007,25,46
1.0,3.0000000000000004,22,47
1.0,2.7037037037037033,27,46
1.0,2.84,25,46
1.0,3.333333333333333,21,52
1.0,2.88,25,47
1.0,2.6875,32,54
1.0,2.64516129032258,31,51
1.0,2.8333333333333335,30,55
1.0,2.9166666666666665,24,47
1.0,2.838709677419355,31,57
1.0,2.9166666666666674,24,46
1.0,2.8461538461538463,26,48
1.0,2.928571428571429,28,54
1.0,2.875,24,46
1.0,2.9615384615384617,26,52
1.0,2.75,28,49
1.0,3.0800000000000005,25,56
1.0,2.846153846153846,26,50
1.0,2.8965517241379306,29,55
1.0,2.67741935483871,31,53
1.0,2.8749999999999996,24,45
1.0,2.7037037037037037,27,47
1.0,2.6060606060606064,33,54
1.0,3.2999999999999994,20,47
1.0,2.958333333333334,24,47
1.0,2.7692307692307696,26,46
1.0,3.0416666666666665,24,50
1.0,3.0769230769230766,26,55
1.0,2.807692307692308,26,47
1.0,2.869565217391304,23,43
1.0,2.9642857142857144,28,55
1.0,3.0869565217391304,23,48
1.0,2.785714285714285,28,52
1.0,2.59375,32,52
1.0,3.076923076923077,26,54
1.0,3.125,24,53
1.0,3.5555555555555554,18,48
1.0,3.0,22,46
1.0,3.0,27,56
1.0,2.67741935483871,31,53
1.0,2.6,35,56
1.0,3.147058823529412,34,74
1.0,3.074074074074075,27,58
1.0,2.9600000000000004,25,57
1.0,3.1904761904761902,21,46
1.0,3.074074074074074,27,56
1.0,2.9615384615384617,26,51
1.0,3.153846153846154,26,56
1.0,2.774193548387097,155,276
1.0,3.0370370370370368,27,56
1.0,3.0,25,50
1.0,2.636363636363636,33,54
1.0,2.7600000000000002,25,45
1.0,2.827586206896552,29,55
1.0,2.814814814814815,27,51
1.0,2.8750000000000004,24,50
1.0,2.4571428571428577,35,51
1.0,2.884615384615384,26,50
1.0,2.5937500000000004,32,51
1.0,2.6428571428571437,28,46
1.0,2.5517241379310347,29,47
1.0,3.409090909090909,22,54
1.0,2.8749999999999996,24,45
1.0,2.6562500000000004,32,53
1.0,3.086956521739131,23,48
1.0,3.0,27,55
1.0,2.740740740740741,27,47
1.0,3.071428571428571,28,58
1.0,3.0,23,46
1.0,2.6060606060606064,33,54
1.0,2.875,24,46
1.0,2.9999999999999996,23,53
1.0,2.7857142857142856,28,56
1.0,2.666666666666667,33,55
1.0,2.827586206896552,29,53
1.0,2.8214285714285716,28,51
1.0,2.837209302325582,43,79
1.0,3.142857142857143,21,46
1.0,2.807692307692308,26,47
1.0,3.19047619047619,21,46
1.0,2.6764705882352944,34,58
1.0,2.6551724137931036,29,48
1.0,2.642857142857143,28,47
1.0,2.689655172413793,29,51
1.0,2.5862068965517246,29,47
1.0,3.3478260869565215,23,54
1.0,2.6666666666666674,30,50
1.0,2.5142857142857142,35,53
1.0,3.0434782608695645,23,47
1.0,3.076923076923077,26,55
1.0,2.7,30,51
1.0,2.724137931034482,29,50
1.0,2.730769230769231,26,46
1.0,2.5925925925925926,27,44
1.0,2.925925925925926,27,52
1.0,2.714285714285715,28,48
1.0,2.727272727272727,33,57
1.0,2.964285714285715,28,55
1.0,2.7187500000000004,32,55
1.0,3.526315789473684,19,49
1.0,3.1153846153846154,26,55
1.0,3.0,24,48
1.0,2.9642857142857144,28,55
1.0,2.8846153846153855,26,50
1.0,2.869565217391304,23,43
1.0,2.592592592592593,27,47
1.0,2.807692307692308,26,47
1.0,2.9,30,57
1.0,2.9600000000000004,25,52
1.0,2.818181818181818,44,80
1.0,3.0769230769230766,26,54
1.0,3.736842105263158,19,53
1.0,2.8518518518518525,27,51
1.0,3.1739130434782608,23,52
1.0,2.8064516129032264,31,57
1.0,2.730769230769231,26,45
1.0,2.7187500000000004,32,55
1.0,3.0000000000000004,23,46
1.0,2.5142857142857147,35,53
1.0,2.928571428571429,28,54
1.0,2.515151515151516,33,50
1.0,3.3636363636363638,22,55
1.0,3.333333333333333,21,58
1.0,2.575757575757576,33,53
1.0,2.785714285714286,28,50
1.0,3.2,25,55
1.0,2.6060606060606064,33,53
1.0,2.35,40,54
1.0,2.84,25,46
1.0,3.0769230769230766,26,54
1.0,2.807692307692309,26,48
1.0,2.928571428571429,28,54
1.0,3.3636363636363638,22,54
1.0,2.9310344827586206,29,56
1.0,3.428571428571429,28,68
1.0,3.1304347826086953,23,55
1.0,3.2,25,56
1.0,2.653846153846154,26,48
1.0,3.0869565217391304,23,48
1.0,3.5555555555555554,18,46
1.0,2.8000000000000007,30,54
1.0,3.083333333333333,24,50
1.0,3.2173913043478257,23,51
1.0,2.785714285714286,28,53
1.0,2.851851851851852,27,55
1.0,2.958333333333333,24,48
1.0,2.5517241379310343,29,47
1.0,3.16,25,54
1.0,2.741935483870968,31,55
1.0,2.444444444444444,36,52
1.0,3.4782608695652177,23,57
1.0,2.8399999999999994,25,47
1.0,3.478260869565217,23,57
1.0,3.5,22,55
1.0,3.318181818181819,22,57
1.0,2.451612903225807,31,47
1.0,2.7307692307692313,26,46
1.0,2.8000000000000003,25,47
1.0,3.0400000000000005,25,51
1.0,2.785714285714286,28,50
1.0,2.555555555555556,27,46
1.0,2.666666666666666,27,46
1.0,2.703703703703704,27,48
1.0,2.76923076923077,26,48
1.0,3.4999999999999996,20,50
1.0,2.730769230769231,26,45
1.0,2.758620689655172,29,51
1.0,2.687500000000001,32,57
1.0,2.666666666666667,33,55
1.0,3.0,23,47
1.0,2.607142857142857,28,46
1.0,3.3,20,47
1.0,3.1818181818181817,22,48
1.0,2.46875,32,47
1.0,2.484848484848485,33,51
1.0,2.9999999999999996,26,54
1.0,2.791666666666667,24,45
1.0,3.1904761904761907,21,46
1.0,2.774193548387097,31,56
1.0,2.9259259259259256,27,52
1.0,2.6129032258064515,31,51
1.0,2.6500000000000004,40,66
1.0,2.9583333333333335,24,47
1.0,2.962962962962963,27,56
1.0,2.6176470588235294,34,55
1.0,2.7600000000000002,25,45
1.0,3.0,25,51
1.0,2.9642857142857144,28,55
1.0,2.6875000000000004,32,54
1.0,2.5862068965517246,29,52
1.0,2.6363636363636367,33,54
1.0,2.5000000000000004,36,57
1.0,2.6,40,64
1.0,2.666666666666667,24,48
1.0,2.724137931034483,29,50
1.0,2.689655172413793,29,51
1.0,2.7586206896551726,29,52
1.0,3.12,25,53
1.0,2.7241379310344835,29,50
1.0,3.0,24,48
1.0,2.638888888888889,36,59
1.0,3.2173913043478257,23,51
1.0,2.7857142857142856,28,51
1.0,3.0344827586206895,29,59
1.0,3.2399999999999998,25,56
1.0,2.463414634146341,41,61
1.0,2.758620689655173,29,51
1.0,2.923469387755101,196,377
1.0,3.0,26,52
1.0,2.447368421052631,38,55
1.0,3.074074074074074,27,56
1.0,2.461538461538462,39,59
1.0,2.6,35,56
1.0,2.592592592592593,27,44
1.0,2.7241379310344827,29,52
1.0,2.6060606060606055,33,57
1.0,2.5000000000000004,36,55
1.0,2.6896551724137936,29,51
1.0,2.5,32,48
1.0,2.8620689655172415,29,54
1.0,2.53125,32,52
1.0,3.1304347826086953,23,50
1.0,2.962962962962963,27,53
1.0,2.8,30,54
1.0,2.4878048780487805,41,61
1.0,2.41025641025641,39,57
1.0,2.814814814814815,27,49
1.0,2.933333333333333,30,58
1.0,3.25,20,45
1.0,2.8387096774193545,31,57
1.0,2.5945945945945947,37,59
1.0,2.8252427184466025,103,188
1.0,2.4864864864864864,37,56
1.0,2.645833333333334,48,79
1.0,2.527777777777778,36,55
1.0,2.724137931034483,29,50
1.0,2.6,30,48
1.0,2.75,32,56
1.0,2.525,40,62
1.0,2.8518518518518516,27,51
1.0,2.5185185185185186,27,43
1.0,2.4324324324324333,37,54
1.0,2.916666666666667,24,46
1.0,3.0399999999999996,25,51
1.0,2.4999999999999996,38,57
1.0,2.7352941176470584,34,59
1.0,2.6562500000000004,32,53
1.0,2.6333333333333333,30,49
1.0,2.8999999999999995,50,95
1.0,3.035714285714286,28,58
1.0,2.8000000000000003,25,45
1.0,2.892857142857143,28,54
1.0,2.456521739130434,46,67
1.0,2.741935483870968,31,54
1.0,2.7857142857142856,28,50
1.0,2.913043478260869,23,44
1.0,2.575757575757576,33,55
1.0,2.78125,32,58
1.0,2.93103448275862,29,56
1.0,2.5294117647058822,34,54
1.0,3.0000000000000004,31,62
1.0,3.0799999999999996,25,52
1.0,2.8846153846153846,26,49
1.0,2.697674418604651,43,73
1.0,2.553846153846153,65,101
1.0,2.916666666666667,24,47
1.0,2.7407407407407414,27,47
1.0,2.6363636363636362,33,55
1.0,3.3333333333333335,21,50
1.0,2.727272727272727,33,57
1.0,2.9583333333333335,24,47
1.0,2.6333333333333333,30,54
1.0,2.96,25,50
1.0,2.4375,32,46
1.0,2.4722222222222223,36,55
1.0,2.535714285714286,28,44
1.0,2.71875,32,55
1.0,2.709677419354839,31,54
1.0,2.777777777777778,36,65
1.0,3.3636363636363633,22,54
1.0,2.5142857142857142,35,53
1.0,2.4545454545454546,33,49
1.0,2.612903225806451,31,54
1.0,3.0,22,44
1.0,2.592592592592593,27,43
1.0,3.1818181818181817,22,48
1.0,2.55,40,62
1.0,2.7291666666666674,48,84
1.0,2.6666666666666665,30,52
1.0,2.5789473684210527,38,62
1.0,2.466666666666667,30,46
1.0,3.0,23,47
1.0,2.769230769230769,26,46
1.0,2.4838709677419355,31,46
1.0,2.6428571428571423,28,46
1.0,2.740740740740741,27,48
1.0,2.592592592592592,27,43
1.0,2.806451612903225,31,57
1.0,3.0400000000000005,25,51
1.0,3.043478260869566,23,47
1.0,2.8,25,47
1.0,2.9999999999999996,24,48
1.0,2.7499999999999996,28,50
1.0,2.628571428571428,35,57
1.0,2.6551724137931036,29,50
1.0,2.566666666666667,30,47
1.0,3.033333333333334,30,61
1.0,2.8437499999999996,32,59
1.0,2.741935483870968,31,54
1.0,2.8148148148148144,27,50
1.0,2.8709677419354844,31,58
1.0,2.4827586206896552,29,43
1.0,2.678571428571429,28,50
1.0,2.730769230769231,26,48
1.0,3.15,20,43
1.0,2.8148148148148144,27,50
1.0,2.8620689655172415,29,54
1.0,2.6562500000000004,32,55
1.0,2.7857142857142856,28,51
1.0,2.838709677419355,31,57
1.0,3.0370370370370368,27,57
1.0,2.545454545454546,33,51
1.0,2.6551724137931036,29,53
1.0,2.4722222222222228,36,53
1.0,2.6875,32,55
1.0,2.435483870967742,62,89
1.0,2.7777777777777777,27,49
1.0,2.61764705882353,34,57
1.0,2.5999999999999996,35,58
1.0,2.888888888888889,27,51
1.0,2.6206896551724133,29,47
1.0,2.5675675675675675,37,59
1.0,2.5555555555555562,27,44
1.0,2.4545454545454546,33,48
1.0,2.7666666666666657,30,53
1.0,2.774193548387096,31,55
1.0,2.897435897435897,39,74
1.0,2.8000000000000007,40,73
1.0,2.5000000000000004,30,48
1.0,3.1363636363636362,22,48
1.0,2.8333333333333335,24,46
1.0,2.75,32,56
1.0,2.838709677419354,31,58
1.0,2.6666666666666674,30,51
1.0,2.6562500000000004,32,59
1.0,2.7931034482758625,29,52
1.0,2.6176470588235294,34,55
1.0,3.0689655172413794,29,61
1.0,3.5625,16,43
1.0,2.6666666666666665,27,45
1.0,2.7083333333333335,24,44
1.0,2.5142857142857147,35,54
1.0,3.043478260869565,23,50
1.0,2.7241379310344827,29,50
1.0,2.9756097560975614,41,82
1.0,2.7428571428571438,35,62
1.0,2.6129032258064515,31,50
1.0,2.758620689655173,29,51
1.0,3.0000000000000004,23,46
1.0,2.758620689655172,29,51
1.0,2.35483870967742,31,44
1.0,2.8000000000000007,30,54
1.0,2.9615384615384617,26,52
1.0,2.9259259259259265,27,53
1.0,2.4,35,50
1.0,2.5588235294117654,34,53
1.0,2.8846153846153846,26,50
1.0,2.9655172413793105,29,57
1.0,2.5588235294117645,34,53
1.0,2.3414634146341466,41,56
1.0,2.6333333333333337,30,50
1.0,2.6399999999999997,25,43
1.0,2.6250000000000004,32,54
1.0,2.542857142857143,35,54
1.0,2.5185185185185177,27,43
1.0,2.9199999999999995,25,52
1.0,3.5,22,55
1.0,2.6363636363636367,33,54
1.0,2.5806451612903225,31,49
1.0,2.647058823529412,34,56
1.0,2.515151515151515,33,51
1.0,2.806451612903226,31,58
1.0,2.838709677419355,31,58
1.0,3.0,27,55
1.0,3.0,26,52
1.0,2.7586206896551726,29,51
1.0,2.7419354838709675,31,54
1.0,2.6896551724137936,29,52
1.0,2.923076923076924,26,51
1.0,2.6785714285714284,28,47
1.0,2.6923076923076925,26,44
1.0,2.666666666666666,30,52
1.0,3.208333333333333,24,53
1.0,2.5999999999999996,30,49
1.0,2.638888888888889,36,59
1.0,2.6785714285714293,28,48
1.0,3.0357142857142865,28,58
1.0,2.432432432432433,37,55
1.0,2.5161290322580645,31,47
1.0,3.3157894736842106,19,45
1.0,2.8214285714285716,28,51
1.0,2.5483870967741935,31,48
1.0,2.892857142857143,28,53
1.0,3.4285714285714284,21,52
1.0,2.548387096774194,31,48
1.0,2.4500000000000006,40,58
1.0,2.5833333333333344,36,57
1.0,2.9032258064516134,31,59
1.0,2.472222222222222,36,53
1.0,2.6060606060606064,33,54
1.0,2.5121951219512204,41,62
1.0,3.153846153846154,26,56
1.0,2.9655172413793105,29,57
1.0,2.9642857142857144,28,60
1.0,2.45,40,59
1.0,2.763157894736843,38,67
1.0,3.074074074074074,27,59
1.0,2.5,30,47
1.0,2.925925925925926,27,53
1.0,2.361111111111112,36,51
1.0,3.0833333333333335,24,51
1.0,2.84,25,48
1.0,2.9615384615384617,26,52
1.0,2.8000000000000003,30,54
1.0,2.785714285714286,28,53
1.0,2.575757575757577,33,52
1.0,2.958333333333334,24,49
1.0,2.6363636363636367,33,54
1.0,2.4571428571428573,35,51
1.0,2.5142857142857147,35,55
1.0,2.6470588235294126,34,58
1.0,3.1818181818181817,22,50
1.0,2.571428571428571,35,55
1.0,2.4444444444444446,36,52
1.0,2.833333333333334,54,100
1.0,2.472222222222223,36,53
1.0,2.482758620689655,29,44
1.0,2.806451612903226,31,56
1.0,2.791666666666667,24,44
1.0,2.4375,32,50
1.0,2.435897435897436,39,56
1.0,2.571428571428572,35,56
1.0,3.0,27,54
1.0,3.081632653061224,49,103
1.0,2.615384615384616,39,63
1.0,2.8800000000000003,25,47
1.0,2.6052631578947367,38,64
1.0,2.8666666666666667,30,56
1.0,2.6756756756756754,37,66
1.0,2.3617021276595755,47,67
1.0,2.88888888888889,36,68
1.0,2.3939393939393945,33,46
1.0,3.0399999999999996,25,52
1.0,2.527777777777778,36,55
1.0,3.074074074074074,27,57
1.0,2.733333333333333,30,52
1.0,2.476190476190477,42,62
1.0,2.7419354838709675,31,55
1.0,2.6470588235294126,34,56
1.0,2.500000000000001,38,58
1.0,2.694444444444444,36,62
1.0,2.545454545454546,33,54
1.0,2.548387096774194,31,48
1.0,2.8750000000000004,32,61
1.0,2.548387096774194,31,50
1.0,2.421052631578948,38,54
1.0,2.64516129032258,31,52
1.0,2.8235294117647056,34,62
1.0,2.725,40,71
1.0,2.463414634146342,41,60
1.0,2.909090909090909,22,43
1.0,2.724137931034482,29,54
1.0,3.076923076923077,26,54
1.0,2.7000000000000006,30,53
1.0,2.7500000000000004,24,43
1.0,2.6666666666666665,30,53
1.0,3.029411764705883,34,69
1.0,2.7272727272727275,22,46
1.0,2.833333333333333,30,56
1.0,2.620689655172414,29,48
1.0,2.75,32,57
1.0,2.5142857142857147,35,56
