reward,avg. duration,switch_num,step
0.0,2.895752895752894,259,499
0.0,2.9645669291338588,254,499
0.0,3.0705394190871376,241,499
0.0,3.079166666666666,240,499
0.0,2.956862745098039,255,499
0.0,2.9529411764705897,255,499
0.0,2.9723320158102755,253,499
0.0,3.0924369747899143,238,499
0.0,3.0966386554621868,238,499
0.0,2.9341085271317833,258,499
0.0,2.9192307692307695,260,499
0.0,3.0966386554621868,238,499
1.0,2.8071065989847703,197,357
1.0,3.1657754010695194,187,408
0.0,3.1282051282051295,234,499
0.0,2.911877394636017,261,499
0.0,2.984063745019919,251,499
0.0,2.8901515151515187,264,499
0.0,3.0326530612244933,245,499
0.0,2.9045801526717545,262,499
0.0,3.1465517241379315,232,499
0.0,2.915057915057915,259,499
1.0,3.291666666666667,120,275
0.0,2.858208955223878,268,499
0.0,2.9227799227799234,259,499
0.0,2.8863636363636367,264,499
0.0,2.919230769230769,260,499
0.0,3.204444444444444,225,499
0.0,3.2681818181818176,220,499
0.0,2.9723320158102764,253,499
0.0,2.96456692913386,254,499
0.0,2.9723320158102764,253,499
0.0,2.9566929133858255,254,499
0.0,2.872180451127817,266,499
0.0,2.9683794466403195,253,499
0.0,2.9263565891472867,258,499
0.0,2.8973384030418243,263,499
0.0,3.0040160642570304,249,499
0.0,3.0534979423868327,243,499
0.0,3.028455284552844,246,499
0.0,3.03265306122449,245,499
0.0,2.875939849624058,266,499
0.0,2.926640926640928,259,499
0.0,3.0367346938775523,245,499
1.0,3.0264550264550256,189,384
0.0,2.9416342412451364,257,499
0.0,2.983935742971888,249,499
0.0,2.952941176470589,255,499
0.0,2.995999999999999,250,499
0.0,3.1234042553191497,235,499
0.0,3.079166666666665,240,499
0.0,3.045081967213117,244,499
0.0,2.9341085271317833,258,499
0.0,3.02857142857143,245,499
0.0,2.9960000000000013,250,499
0.0,2.900763358778626,262,499
0.0,2.9453125,256,499
0.0,3.028688524590164,244,499
0.0,2.937500000000001,256,499
0.0,3.058091286307056,241,499
0.0,2.915384615384617,260,499
0.0,3.132478632478631,234,499
0.0,3.155844155844157,231,499
0.0,2.8550185873605955,269,499
0.0,3.101265822784812,237,499
0.0,2.9341085271317837,258,499
0.0,3.079497907949789,239,499
0.0,2.9645669291338574,254,499
0.0,2.861940298507463,268,499
0.0,2.9960000000000004,250,499
0.0,2.9341085271317833,258,499
0.0,2.9302325581395348,258,499
0.0,2.9644268774703564,253,499
0.0,2.972332015810277,253,499
0.0,2.8014440433213004,277,499
0.0,2.9722222222222214,252,499
0.0,2.8544776119402995,268,499
0.0,2.826568265682655,271,499
0.0,3.0537190082644643,242,499
0.0,2.8759398496240594,266,499
1.0,2.944785276073619,163,318
0.0,2.960317460317461,252,499
1.0,3.0,217,434
0.0,3.0534979423868314,243,499
1.0,2.9909090909090894,110,219
0.0,3.045081967213114,244,499
0.0,3.0,249,499
0.0,2.8830188679245268,265,499
0.0,2.922779922779924,259,499
0.0,2.9377431906614784,257,499
0.0,2.9192307692307704,260,499
1.0,2.917475728155341,206,395
0.0,2.956862745098038,255,499
1.0,2.8410852713178283,258,476
1.0,2.974025974025974,77,152
0.0,2.911877394636015,261,499
0.0,3.1471861471861455,231,499
1.0,2.9090909090909087,55,105
1.0,3.266666666666667,60,136
1.0,3.5238095238095233,42,106
0.0,2.855018587360593,269,499
0.0,3.0080645161290334,248,499
0.0,2.8901515151515142,264,499
1.0,2.9603960396039604,202,396
1.0,2.914728682170541,129,247
1.0,2.953488372093024,43,87
1.0,2.7368421052631584,38,66
1.0,2.783132530120482,249,444
1.0,3.1111111111111116,27,57
1.0,2.5757575757575757,33,53
1.0,2.7666666666666657,60,106
1.0,2.848484848484849,33,62
1.0,2.933333333333333,30,58
1.0,3.119999999999999,25,53
1.0,2.9024390243902447,41,79
1.0,2.976190476190477,42,85
1.0,3.107142857142857,28,60
1.0,2.6285714285714286,35,57
1.0,2.8928571428571423,28,53
1.0,2.8888888888888893,27,53
1.0,2.5238095238095237,42,68
1.0,2.937499999999999,224,437
1.0,2.791044776119402,67,120
1.0,2.9120879120879124,182,348
1.0,2.7341772151898747,79,138
1.0,2.727272727272727,33,57
1.0,3.0384615384615383,26,53
1.0,2.785714285714286,28,52
1.0,2.64516129032258,31,52
1.0,2.8333333333333335,30,57
1.0,3.035714285714286,28,58
1.0,2.7878787878787885,33,59
1.0,2.916666666666667,24,47
1.0,2.833333333333333,24,46
1.0,2.7187500000000004,32,57
1.0,2.7812499999999996,32,57
1.0,3.318181818181818,22,51
1.0,3.260869565217392,23,52
1.0,3.5714285714285707,21,55
1.0,3.1111111111111107,27,57
1.0,2.588235294117647,34,55
1.0,2.955882352941176,68,134
1.0,2.5161290322580645,31,50
1.0,2.9285714285714284,28,54
1.0,3.0,24,48
1.0,3.409090909090909,22,54
1.0,2.64,25,44
1.0,3.0454545454545454,22,47
1.0,2.9166666666666665,24,47
1.0,2.612903225806452,31,50
1.0,2.6896551724137927,29,49
1.0,3.35,20,47
1.0,3.3043478260869565,23,54
1.0,2.8400000000000003,25,47
1.0,3.0,26,52
1.0,3.0,24,48
1.0,2.875,24,46
1.0,2.807692307692309,26,48
1.0,2.928571428571429,28,54
1.0,2.8260869565217392,23,47
1.0,3.000000000000001,24,48
1.0,4.142857142857143,14,47
1.0,2.916666666666667,24,47
1.0,2.769230769230769,26,47
1.0,2.8461538461538463,26,48
1.0,2.8400000000000003,25,47
1.0,2.620689655172415,29,47
1.0,3.15,20,44
1.0,2.9999999999999996,24,48
1.0,3.0000000000000004,25,50
1.0,2.5,32,48
1.0,2.888888888888889,27,51
1.0,2.6875,32,54
1.0,2.714285714285715,28,48
1.0,2.571428571428571,28,45
1.0,2.588235294117647,34,54
1.0,2.9565217391304346,23,46
1.0,2.9130434782608696,23,46
1.0,2.9166666666666665,24,47
1.0,3.7894736842105265,19,53
1.0,2.4838709677419355,31,46
1.0,2.807692307692308,26,47
1.0,2.769230769230769,26,46
1.0,3.0454545454545463,22,48
1.0,3.35,20,47
1.0,2.9999999999999996,23,46
1.0,2.6,30,49
1.0,2.807692307692308,26,47
1.0,2.8076923076923075,26,47
1.0,2.8000000000000003,25,49
1.0,3.285714285714285,21,48
1.0,3.076923076923077,26,54
1.0,2.7096774193548385,31,53
1.0,2.76923076923077,26,47
1.0,2.739130434782609,23,47
1.0,2.642857142857143,28,48
1.0,3.045454545454545,22,46
1.0,3.043478260869566,23,47
1.0,3.0,21,45
1.0,3.0909090909090913,22,47
1.0,2.607142857142857,28,46
1.0,3.0434782608695654,23,48
1.0,2.7037037037037033,27,48
1.0,2.8749999999999996,24,47
1.0,2.6785714285714284,28,47
1.0,2.6296296296296298,27,46
1.0,2.8571428571428577,28,54
1.0,2.875000000000001,24,48
1.0,3.0909090909090904,22,48
1.0,2.678571428571429,28,47
1.0,2.678571428571429,28,48
1.0,2.9583333333333335,24,47
1.0,3.1363636363636362,22,50
1.0,2.8076923076923075,26,49
1.0,3.0,23,48
1.0,2.733333333333334,30,53
1.0,3.0,24,48
1.0,2.9999999999999996,23,48
1.0,2.6666666666666674,105,175
1.0,3.4545454545454546,22,58
1.0,3.1500000000000004,20,44
1.0,2.6206896551724137,29,47
1.0,3.25,20,47
1.0,2.777777777777778,27,48
1.0,2.8400000000000003,25,46
1.0,2.6785714285714284,28,47
1.0,2.6071428571428568,28,45
1.0,3.8235294117647056,17,49
1.0,2.678571428571429,28,47
1.0,3.238095238095238,21,48
1.0,3.3157894736842106,19,44
1.0,2.678571428571428,28,48
1.0,2.4516129032258074,31,47
1.0,2.6551724137931036,29,48
1.0,2.7037037037037037,27,48
1.0,2.8750000000000004,24,47
1.0,2.7037037037037033,27,47
1.0,2.653846153846153,26,48
1.0,3.285714285714286,21,48
1.0,3.35,20,48
1.0,2.92,25,50
1.0,3.1904761904761902,21,47
1.0,2.2432432432432425,37,46
1.0,2.9199999999999995,25,51
1.0,2.7307692307692304,26,47
1.0,2.6923076923076934,26,46
1.0,2.8000000000000003,25,47
1.0,2.8461538461538467,26,48
1.0,2.7407407407407414,27,47
1.0,2.862068965517241,29,54
1.0,2.8461538461538467,26,48
1.0,2.7500000000000004,24,47
1.0,2.5666666666666664,30,48
1.0,2.6785714285714284,28,47
1.0,2.8800000000000003,25,48
1.0,3.045454545454546,22,47
1.0,3.1818181818181817,22,48
1.0,2.9999999999999996,23,47
1.0,3.3157894736842106,19,44
1.0,4.062499999999999,16,50
1.0,2.8,25,47
1.0,2.7777777777777777,27,48
1.0,2.5185185185185186,27,45
1.0,3.086956521739131,23,48
1.0,2.8800000000000003,25,47
1.0,2.620689655172414,29,47
1.0,3.409090909090909,22,54
1.0,2.7142857142857144,28,50
1.0,2.5161290322580645,31,47
1.0,2.703703703703704,27,47
1.0,3.045454545454545,22,46
1.0,2.96,25,49
1.0,2.76923076923077,26,47
1.0,2.6785714285714284,28,49
1.0,2.9999999999999996,23,46
1.0,2.6206896551724146,29,48
1.0,2.5806451612903225,31,50
1.0,2.516129032258065,31,47
1.0,3.473684210526316,19,47
1.0,2.8000000000000003,30,54
1.0,3.15,20,49
1.0,3.2857142857142856,21,48
1.0,2.740740740740741,27,47
1.0,2.9565217391304346,23,47
1.0,2.3888888888888893,36,50
1.0,3.0,23,47
1.0,2.9583333333333335,24,47
1.0,2.928571428571429,28,54
1.0,2.4516129032258065,31,46
1.0,3.421052631578947,19,47
1.0,2.6785714285714284,28,50
1.0,2.956521739130435,23,46
1.0,2.7407407407407414,27,48
1.0,2.8750000000000004,24,47
1.0,2.958333333333334,24,49
1.0,2.88,25,48
1.0,2.9565217391304346,23,46
1.0,2.8800000000000003,25,47
1.0,2.8275862068965525,29,54
1.0,2.7500000000000004,32,59
1.0,2.862068965517241,29,54
1.0,2.9285714285714284,28,55
1.0,2.8666666666666667,30,58
1.0,3.1199999999999997,25,54
1.0,3.2399999999999998,25,56
1.0,2.9000000000000004,30,58
1.0,2.862068965517241,29,55
1.0,2.7812499999999996,32,59
1.0,2.833333333333333,24,46
1.0,2.961538461538462,26,55
1.0,2.8275862068965516,29,54
1.0,2.758620689655173,29,54
1.0,2.6923076923076925,26,46
1.0,3.1904761904761902,21,47
1.0,2.833333333333333,24,46
1.0,2.8000000000000003,25,45
1.0,2.956521739130435,23,47
1.0,2.8800000000000003,25,47
1.0,2.8750000000000004,24,45
1.0,2.9130434782608696,23,46
1.0,2.916666666666667,24,47
1.0,2.678571428571429,28,47
1.0,2.9583333333333335,24,47
1.0,2.5666666666666673,30,47
1.0,2.9583333333333335,24,49
1.0,3.0909090909090904,22,46
1.0,2.678571428571428,28,47
1.0,2.4838709677419355,31,46
1.0,2.6785714285714284,28,47
1.0,2.5666666666666664,30,47
1.0,2.827586206896552,29,53
1.0,2.5333333333333337,30,46
1.0,2.5000000000000004,32,48
1.0,2.958333333333334,24,47
1.0,3.1739130434782608,23,51
1.0,2.961538461538461,26,54
1.0,2.928571428571429,28,54
1.0,2.8928571428571423,28,53
1.0,2.923076923076923,26,50
1.0,2.5999999999999996,30,48
1.0,2.620689655172414,29,47
1.0,2.8571428571428568,28,53
1.0,2.96,25,49
1.0,2.8800000000000003,25,47
1.0,2.7142857142857144,28,48
1.0,2.692307692307693,26,49
1.0,3.2083333333333335,24,54
1.0,2.88,25,47
1.0,2.689655172413793,29,49
1.0,2.454545454545455,33,48
1.0,2.9565217391304346,23,46
1.0,2.6071428571428577,28,46
1.0,3.0869565217391304,23,48
1.0,2.9714285714285715,70,138
1.0,2.72,25,46
1.0,2.740740740740741,27,47
1.0,3.3499999999999996,20,47
1.0,2.517241379310345,29,47
1.0,2.6296296296296298,27,47
1.0,2.620689655172414,29,47
1.0,2.4062500000000004,32,45
1.0,3.285714285714285,21,50
1.0,3.25,20,46
1.0,2.56,25,47
1.0,2.7142857142857144,28,48
1.0,2.88,25,47
1.0,2.38235294117647,34,47
1.0,2.777777777777778,27,48
1.0,3.037037037037037,27,59
1.0,3.238095238095238,21,48
1.0,3.1599999999999997,25,54
1.0,2.703703703703704,27,46
1.0,3.4000000000000004,20,48
1.0,2.8333333333333335,24,47
1.0,3.1739130434782603,23,50
1.0,2.4687500000000004,32,48
1.0,2.7586206896551726,29,54
1.0,2.9600000000000004,25,49
1.0,2.9285714285714284,28,54
1.0,2.9999999999999996,25,50
1.0,2.548387096774194,31,48
1.0,3.4210526315789473,19,46
1.0,2.642857142857143,28,47
1.0,3.7058823529411766,17,46
1.0,2.9600000000000004,25,49
1.0,2.8124999999999996,32,58
1.0,2.620689655172414,29,48
1.0,3.0,28,57
1.0,2.441176470588236,34,49
1.0,2.8461538461538463,26,50
1.0,2.7878787878787876,33,59
1.0,2.8,30,55
1.0,2.741935483870968,31,54
1.0,3.090909090909091,22,47
1.0,3.611111111111111,18,47
1.0,3.4210526315789473,19,48
1.0,2.558823529411765,34,54
1.0,2.6363636363636362,33,54
1.0,3.0799999999999996,25,54
